code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	packaging_text	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	brand_owner	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	-soluble-fiber_100g	-insoluble-fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
3017760569194	https://fr.openfoodfacts.org/produit/3017760569194	kiliweb	1489757749	1591682714	Grany Pomme Abricot		"6×32,5 (195g)"				Lu	lu	Snacks, Snacks sucrés, Barres, Barres de céréales	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars												Delhaize	France, en:belgium	"Muesli 29,8 % [raisins secs 12,3 %, flocons d'avoine 11,3 %, pétales de mais 3,1 % (mais 2,9 %, sucre, sel, extrait de malt d'orge), noix de coco 2,5 %, abricots secs 0,6 % (équivalent abricot 3,3 %), farine de blé 14,4 %, sucre, huile de palme, sirop de glucose, lait écrémé en poudre, stabilisant (sirop de sorbitol), purée d'abricots 3,3 %, sirop de fructose-glucose, pépites à l'abricot 1,3 % [pulpe d'abricots 0,4%, sucre, pulpe de pomme 0,2 %, fibres d'ananas, épaississants (alginate de sodium, phosphate dicalcique), arômes, colorant (bêta-carotène), acidifiant (acide citrique), correcteur d'acidité (citrate tripotassique)], poudres à lever (diphosphate disodique, carbonate acide de sodium), amidon modifié, purée de pommes concentrée 0,7 % - (équivalent purée de pommes 4,6 %), humectant (glycérol), fibres de blé, acidifiant (acide citrique), sel,arômes, gélifiants (pectines, gomme gellane), correcteurs d'acidité (citrate tricalcique, citrate trisodique), dextrose. Peut contenir soja, oeuf, fruits à coque et sésame."		en:gluten	"fr:soja oeuf fruit à coque sésame"	en:eggs,en:nuts,en:sesame-seeds,en:soybeans,fr:soja-oeuf-fruit-a-coque-sesame	195g	195		14	en:e14xx,en:e160a,en:e160ai,en:e330,en:e331,en:e331iii,en:e332,en:e332ii,en:e333,en:e333iii,en:e341,en:e341ii,en:e401,en:e418,en:e420,en:e420ii,en:e422,en:e440,en:e450,en:e450i,en:e500,en:e500ii	1		huile-de-palme	1		e160a-beta-carotene	18	d	4	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:cereal-bars	https://static.openfoodfacts.org/images/products/301/776/056/9194/front_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/301/776/056/9194/front_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/301/776/056/9194/front_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/301/776/056/9194/front_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/301/776/056/9194/ingredients_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/301/776/056/9194/ingredients_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/301/776/056/9194/nutrition_fr.15.400.jpg	https://static.openfoodfacts.org/images/products/301/776/056/9194/nutrition_fr.15.200.jpg		400	1674		14	7.2																																			61	35									3.4			6.4				0.82	0.328																																												18								
0016000442825	https://fr.openfoodfacts.org/produit/0016000442825	openfoodfacts-contributors	1441654130	1591623146	Nature Valley Sweet & Salty Nut Peanut Granola Bar		35 g	Sachet,plastique	sachet,plastique		Nature Valley	nature-valley	Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Sweet snacks, Cereals and their products, Bars, Cereal bars	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:sweet-snacks,en:cereals-and-their-products,en:bars,en:cereal-bars					Kosher, No GMOs, Orthodox Union Kosher  	en:kosher,en:no-gmos,en:orthodox-union-kosher					"États-Unis,France"		France, United States	roasted peanuts, corn syrup, sugar, whole grain oats, palm kernel oil, rice flour, whole grain wheat, vegetable glycerin, whey, peanut butter (peanuts, salt), fructose, canola oil, salt, soy lecithin, peanut flour, corn starch, barley malt extract, honey roasted almond butter (almonds, honey, maltodextrin, palm oil, mixed tocopherols), baking soda, natural flavor, vitamin e (mixed tocopherols) added to retain freshness,	en:milk,en:nuts,en:peanuts	en:milk,en:nuts,en:peanuts,en:soybeans			1 bar (35 g) (35 g)	35		4	en:e306,en:e322,en:e322i,en:e422,en:e500,en:e500ii	0			0			18	d	4	Sugary snacks	Biscuits and cakes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	GENERAL MILLS SALES INC.	en:cereal-bars	https://static.openfoodfacts.org/images/products/001/600/044/2825/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/001/600/044/2825/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/001/600/044/2825/front_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/001/600/044/2825/front_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/001/600/044/2825/ingredients_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/001/600/044/2825/ingredients_fr.14.200.jpg	https://static.openfoodfacts.org/images/products/001/600/044/2825/nutrition_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/001/600/044/2825/nutrition_fr.10.200.jpg		486	2033		22.86	7.14																																	0	0	57.14	20									2.9			11.43				1	0.4		0					0														0		0.00103																					18								
7613312162286	https://fr.openfoodfacts.org/produit/7613312162286	kiliweb	1533222491	1591561310	Farme pomme		240g	12 barres de 20g	12-barres-de-20g		Farmer	farmer	"Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales aux fruits, Barres de céréales à la pomme"	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars,en:fruits-cereal-bars,en:apple-cereal-bars					en:vegan	en:vegetarian,en:vegan							France,Suisse	"céréales 29% (avoine, riz, blé), fibres alimentaires solubles (à base de maïs), graines de soja, raisins secs 9%, maltodextrine, pommes séchées 8%, graisse de palme, humectants: sor - bitol et glycérol, glucose, fructose, sucre, acidifiants: acide citrique et acide ascorbique, sel de cuisine, arôme, émulsifiant: E473, huile de tournesol. Peut contenir: fruits à coque (noix)."		en:gluten,en:soybeans		en:nuts	20g	20		3	en:e300,en:e330,en:e473	1		huile-de-palme	0			14	d	4	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:apple-cereal-bars	https://static.openfoodfacts.org/images/products/761/331/216/2286/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/761/331/216/2286/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/761/331/216/2286/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/761/331/216/2286/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/761/331/216/2286/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/761/331/216/2286/ingredients_fr.7.200.jpg				352	1473		9.7	4.2																																			53	21												7.2				0.5	0.2																																												14								
3770010862109	https://fr.openfoodfacts.org/produit/3770010862109	kiliweb	1565000331	1591475812	Barre noisette épeautre lait de chèvre	Barre noisette épeautre lait de chèvre	40 g	Plastique	plastique		Avril&May,Avril May	avril-may,avril-may	Snacks, Snacks sucrés, Barres, Barres de céréales	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars			France	france	Bio,Bio européen,AB Agriculture Biologique,Fabriqué en France	en:organic,en:eu-organic,en:ab-agriculture-biologique,en:made-in-france					France		France	Orpaic bar with goat milk, spelt and hazelnuts GEDIENTS : Date poste&quot;, powdered goat milk 20% (from France)*, spelt flakes 15%*, whole hazelnuts 10.4%&quot;. Zay cataia gieces at date pits and traces of other nuts. Store in a cool dry place. *Organic ingredients.					40 g	40		0		0			0			17	d		Sugary snacks	Biscuits and cakes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:cereal-bars	https://static.openfoodfacts.org/images/products/377/001/086/2109/front_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/377/001/086/2109/front_fr.10.200.jpg	https://static.openfoodfacts.org/images/products/377/001/086/2109/front_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/377/001/086/2109/front_fr.10.200.jpg	https://static.openfoodfacts.org/images/products/377/001/086/2109/ingredients_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/377/001/086/2109/ingredients_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/377/001/086/2109/nutrition_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/377/001/086/2109/nutrition_fr.5.200.jpg	1618	386	1618		14	3.5																																			50	40									8.7			10				1.8	0.72																																												17								
26035604	https://fr.openfoodfacts.org/produit/26035604	kiliweb	1567941733	1591470938	Barres cereales fruits rouges		6 x 21 g	sachet individuel	sachet-individuel		GOLDEN Bridge	golden-bridge	Snacks, Snacks sucrés, Barres, Barres de céréales	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars					Cacao certifié UTZ	en:sustainable-farming,en:utz-certified,en:utz-certified-cacao	EMB 45008A	emb-45008a		artenay-loiret-france			France	"céréales 35% (flocons d'avoine, farine de blé, mais, farine de riz, extrait de maltd'orge), sirop de glucose pepites de chocolat noir 12% (pate de caca0, sucre, cacao maigre en poudre, aröme, emulsihant leaithines de soja), cacahuètes 11%, huile de tournesol, stabilisant: sorbitols, dextrose, sucre sel, caramel aromatique (sirop de glucose, eau, sucre), émuisifiant:lécithines de soja antioxydant:extrait riche en tocophérols. Traces éventuelles de lait et fruits à Coque"		en:gluten,en:peanuts	en:milk,en:nuts	en:milk,en:nuts	21g	21		4	en:e150a,en:e306,en:e322,en:e322i,en:e420	0			0			11	d	4	Sugary snacks	Biscuits and cakes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:cereal-bars	https://static.openfoodfacts.org/images/products/26035604/front_fr.25.400.jpg	https://static.openfoodfacts.org/images/products/26035604/front_fr.25.200.jpg	https://static.openfoodfacts.org/images/products/26035604/front_fr.25.400.jpg	https://static.openfoodfacts.org/images/products/26035604/front_fr.25.200.jpg	https://static.openfoodfacts.org/images/products/26035604/ingredients_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/26035604/ingredients_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/26035604/nutrition_fr.27.400.jpg	https://static.openfoodfacts.org/images/products/26035604/nutrition_fr.27.200.jpg		390	1632		6	0.69999998807907																																			79	28												5				0.43000000715256	0.172000002861024																																												11								
5900020012654	https://fr.openfoodfacts.org/produit/5900020012654	kiliweb	1510759303	1591454182	Fitness barre chocolat 8 +4 gratuites						Fitness	fitness	Botanas, Snacks dulces, Barritas, Barritas de cereales	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars					Arômes naturels	en:natural-flavors							France	"Barras de cereais com chocolate, com 5 vitaminas, ferro e câlcio INGREOIENTES: Cereais (48,6%) (trigo integral arroz (1718%), aveia integral de trigo integral (212%), sêmola de milho (018%), farinha de arroz chocolate (17%) [açücar, pasta de cacau, leite em pi magro, manteiga de cacaut soro de leite em pif emulsionantes (lecifna de soja e pofrricinoleato de poliglicerol)l aroma naturall, xarope deglucose, açücarr xarope de açücer invertido, extato de malte de cevadat humidificante (glicerol)l élecs vegetais (palma, girasscl)l vzinas e minerais (cé!cio, ferrot niacina, écido pantoténico, vitamina B6, écido félico, rfrflavina)l eftato de malte de cevada (cevadat cevada malteada), xarope de açücar amarelo parcia!mente invertido, sal, cacau pi, emulsionante (lecitina de girassol)l aroma natural, antioxidante (extrato rico em tocoferôis)t cacau magro em dextrose, regulador de acidez (fosfatos de séft). Pode conter frutos secos de casca rija, Barrette di cereali con frumento integrale e cioccolato, con 5 vitamine, calcio e ferro, Ingrdl?nti: cerea!1 416 % (frumento integrale 24,22%, riso avena integrale farina frumento integrate farina di mais, farina di (iso), Cioccolato 17% (zucchero, pasta di cacao, latte scremato in potvere, burro di cacaot siero di latte in polvere, emulsionanti lecitine (Il scia) • pofiricinoleato polgficerclo, aromi naturali), sciroppo di glucosio, zucchero, sciroppo di zucchero inMit0i estratto di malto (da om), umidificante glicerolo, vegeta(l (palma, girasole)l Vitamine e Minerali (Carbonato ca!cio, Ferro, Niacina, Acido pantotenico, Vitamina 86, Acido folico, Ribüna)t orzot sciroppo di zucchero di canna paaialmente invertitot sale, cacao in potvere, emulsionante lecitine girasolet aromi naturafi, antiossidante ricco di tocoferclo, cacao mayo in desfisio, correttore di ati{ità fosfatj di soft Pub contenere frutta a guscio,"								0		0			0			11	d	4	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:cereal-bars					https://static.openfoodfacts.org/images/products/590/002/001/2654/ingredients_es.6.400.jpg	https://static.openfoodfacts.org/images/products/590/002/001/2654/ingredients_es.6.200.jpg				383	1602		7.4	3.9																																			67.6	27.3									6.5			6.2				0.72	0.288																																												11								
8000500049617	https://fr.openfoodfacts.org/produit/8000500049617	kiliweb	1510089059	1591419749	Chocolate						Kinder	kinder	Botanas, Snacks dulces, Dulces, Barritas, Dulces de chocolate, Barritas de cereales, Barritas de chocolate, Barritas de cereales con chocolate, en:Chocolate confectionery with dairy filling	en:snacks,en:sweet-snacks,en:confectioneries,en:bars,en:chocolate-candies,en:cereal-bars,en:chocolate-bars,en:chocolate-cereal-bars,en:chocolate-confectionery-with-dairy-filling													Francia,Italia,Portugal,España	chocolate con LECHE extrafino 40% (azúcar, LECHE entera en polvo, manteca de cacao, pasta de cacao, emulgentes: lecitinas (SOJA); vainillina), azúcar, LECHE desnatada en polvo, manteca de palma, MANTEQUILLA concentrada, emulgentes: lecitinas (SOJA), vainillina	en:milk,en:soybeans	en:milk,en:soybeans			12.5 g	12.5		1	en:e322	0			0			28	e	4	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:chocolate-confectionery-with-dairy-filling	https://static.openfoodfacts.org/images/products/800/050/004/9617/front_es.14.400.jpg	https://static.openfoodfacts.org/images/products/800/050/004/9617/front_es.14.200.jpg	https://static.openfoodfacts.org/images/products/800/050/004/9617/front_es.14.400.jpg	https://static.openfoodfacts.org/images/products/800/050/004/9617/front_es.14.200.jpg	https://static.openfoodfacts.org/images/products/800/050/004/9617/ingredients_es.29.400.jpg	https://static.openfoodfacts.org/images/products/800/050/004/9617/ingredients_es.29.200.jpg	https://static.openfoodfacts.org/images/products/800/050/004/9617/nutrition_es.4.400.jpg	https://static.openfoodfacts.org/images/products/800/050/004/9617/nutrition_es.4.200.jpg		566	2368		35	22.6																																			53.5	53.3												8.7				0.313	0.1252																																												28								
7622210605191	https://fr.openfoodfacts.org/produit/7622210605191	kiliweb	1552327293	1591376555	Grany barre cereale noisette						LU	lu	Snacks, Snacks sucrés, Barres, Barres de céréales	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars													Belgium,France	"Céréales 38,5 % (farine de riz 9,8 %, flocons d'avoine 9,5%, maiïs 9,3 %, farine de blé 6 %, flocons de seigle malté 3,2 %, farine de blé malté 0,7 %), sirop de glucose, noisettes 14,9%, stabilisant (sirop de sorbitol), huile de palme, sucre, arômes (contient noisettes), sel, gluten de blé 0,3 %, dextrose, émulsifiants (E473, E471, lécithines de tournesol), extrait d'orge malté, correcteur d'acidité (acide citrique). Peut contenir lait et autres fruits à coque."		en:gluten,en:nuts		en:milk,en:nuts				5	en:e322,en:e322i,en:e330,en:e420,en:e420ii,en:e471,en:e473	1		huile-de-palme	1		e471-mono-et-diglycerides-d-acides-gras-alimentaires	16	d	4	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:cereal-bars	https://static.openfoodfacts.org/images/products/762/221/060/5191/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/762/221/060/5191/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/762/221/060/5191/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/762/221/060/5191/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/762/221/060/5191/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/762/221/060/5191/ingredients_fr.7.200.jpg				456	1908		21	6																																			61	19												6.7				0.63	0.252																																												16								
3263851321718	https://fr.openfoodfacts.org/produit/3263851321718	kiliweb	1529580147	1591375295	Barre cerealieres Pomme		126 g				Leader Price	leader-price	"Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales aux fruits, Barres de céréales à la pomme"	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars,en:fruits-cereal-bars,en:apple-cereal-bars												Leader Price	France																	11	d		Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:apple-cereal-bars	https://static.openfoodfacts.org/images/products/326/385/132/1718/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/326/385/132/1718/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/326/385/132/1718/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/326/385/132/1718/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/326/385/132/1718/ingredients_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/326/385/132/1718/ingredients_fr.12.200.jpg				379	1586		6	0.7																																			74	31												5				0.45	0.18																																												11								
3465511420339	https://fr.openfoodfacts.org/produit/3465511420339	kiliweb	1515442094	1591356609	Barre bio My super food Abricot Figue		33 g	Sachet plastique	sachet-plastique		Germline,Germés	germline,germes	Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales aux fruits	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars,en:fruits-cereal-bars			Germline SA Les Grivelles F-18600 Sancoins	germline-sa-les-grivelles-f-18600-sancoins	Bio,Végétarien,Bio européen,Végétalien,Agriculture UE/Non UE,FR-BIO-01,Riche en fibres,AB Agriculture Biologique	en:organic,en:vegetarian,en:eu-organic,en:vegan,en:eu-non-eu-agriculture,en:fr-bio-01,en:high-fibres,fr:ab-agriculture-biologique					France	Biocoop	France,France	mélange composé de graines de céréales germées déshydratées broyées* 20% (seigle*, avoine*, épeautre*), abricots secs en cubes* 20% (abricots*, farine de riz*), raisins secs* (raisins*, huile de tournesol*), dés de figues 17% (figues*, farine de riz*), sirop de riz*, huile de tournesol*, sésame décortiqué*, poudre de cacao équitable*.  *Ingrédients issus de l'agriculture biologique		en:gluten	en:eggs,en:milk,en:nuts,en:soybeans	en:eggs,en:milk,en:nuts,en:soybeans	33g	33		0		0			0			7	c	3	Sugary snacks	Biscuits and cakes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:fruits-cereal-bars	https://static.openfoodfacts.org/images/products/346/551/142/0339/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/346/551/142/0339/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/346/551/142/0339/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/346/551/142/0339/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/346/551/142/0339/ingredients_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/346/551/142/0339/ingredients_fr.12.200.jpg	https://static.openfoodfacts.org/images/products/346/551/142/0339/nutrition_fr.20.400.jpg	https://static.openfoodfacts.org/images/products/346/551/142/0339/nutrition_fr.20.200.jpg		371	1552		10	1.3999999761581																																			61	38									8.2			5.5999999046326				0.03999999910593	0.015999999642372																																												7								
0038000490668	https://fr.openfoodfacts.org/produit/0038000490668	kiliweb	1533138577	1591296710	Kellogg's Special K Cereal Bars Strawberry .88oz						Spécial K	special-k	Snacks, Sweet snacks, Bars, Cereal bars	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars													France, United States	enriched flour (wheat flour, niacin, reduced iron, vitamin b1 [thiamin mononitrate], vitamin b2 [riboflavin], folic acid), sugar, fructose, glycerin, vegetable oil (soybean, palm and palm kernel oil with tbhq for freshness), dextrose, maltodextrin,contains 2% or less of modified corn starch, apple powder, strawberry puree concentrate, reduced minerals whey, nonfat milk, invert sugar, cornstarch, soy lecithin, leavening (baking soda, sodium acid pyrophosphate, monocalcium phosphate), natural and artificial flavors, salt, datem, cellulose gel, mono - and diglycerides, cellulose gum, citric acid, sodium citrate, malic acid, color added, sodium alginate, xanthan gum, caramel color, red 40, bht for freshness,	en:gluten,en:soybeans	en:gluten,en:soybeans			1 Pouch (25 g)	25		15	en:e129,en:e150c,en:e296,en:e322,en:e322i,en:e330,en:e331,en:e341,en:e341i,en:e401,en:e415,en:e422,en:e450,en:e450i,en:e466,en:e471,en:e472e,en:e500,en:e500ii	0			0			16	d	4	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	Kellogg Company US	en:cereal-bars	https://static.openfoodfacts.org/images/products/003/800/049/0668/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/003/800/049/0668/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/003/800/049/0668/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/003/800/049/0668/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/003/800/049/0668/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/003/800/049/0668/ingredients_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/003/800/049/0668/nutrition_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/003/800/049/0668/nutrition_fr.11.200.jpg		405	1695		8.4	4															1	2.2																	0.1	0.001	78.8	29.5									1.1			4.5				0.8075	0.323							0.001	0	0.00026		1e-05	7.7e-05	0.000129	0					0.08		0.047	0.108	0.0023	0.011	0.0004																			16								
20152284	https://fr.openfoodfacts.org/produit/20152284	kiliweb	1523205202	1591273557	Sesam Riegel, Eridanous		70g				Eridanous	eridanous	Snacks, Snacks sucrés, Barres, Barres de céréales	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars													France, Spain, Germany																	18	d		Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:cereal-bars	https://static.openfoodfacts.org/images/products/20152284/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/20152284/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/20152284/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/20152284/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/20152284/ingredients_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/20152284/ingredients_fr.11.200.jpg				579	2423		42.8	6.5																																			30.5	23.5												14.3				0.01	0.004																																												18								
